"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","Lowest_Taxonomic_Rank","Label"
"FOTU_10071","FOTU_10071","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10071_unidentified"
"FOTU_10072","FOTU_10072","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10072_unidentified"
"FOTU_10073","FOTU_10073","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_10073_Fungi"
"FOTU_10074","FOTU_10074","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10074_unidentified"
"FOTU_10075","FOTU_10075","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10075_unidentified"
"FOTU_10076","FOTU_10076","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unidentified","Orbilia","FOTU_10076_Orbilia"
"FOTU_10077","FOTU_10077","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces","hirtus","Powellomyces_hirtus","FOTU_10077_Powellomyces_hirtus"
"FOTU_10078","FOTU_10078","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Aquapeziza","unidentified","Aquapeziza","FOTU_10078_Aquapeziza"
"FOTU_10079","FOTU_10079","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10079_unidentified"
"FOTU_10080","FOTU_10080","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10080_unidentified"
"FOTU_10081","FOTU_10081","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10081_unidentified"
"FOTU_10082","FOTU_10082","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10082_unidentified"
"FOTU_10083","FOTU_10083","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella","longicaudata","Zopfiella_longicaudata","FOTU_10083_Zopfiella_longicaudata"
"FOTU_10084","FOTU_10084","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10084_unidentified"
"FOTU_10085","FOTU_10085","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","rickeniana","Conocybe_rickeniana","FOTU_10085_Conocybe_rickeniana"
"FOTU_10086","FOTU_10086","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Sordariomycetes","FOTU_10086_Sordariomycetes"
"FOTU_10087","FOTU_10087","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Bactrodesmium","unidentified","Bactrodesmium","FOTU_10087_Bactrodesmium"
"FOTU_10088","FOTU_10088","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10088_unidentified"
"FOTU_10089","FOTU_10089","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10089_unidentified"
"FOTU_10090","FOTU_10090","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10090_unidentified"
"FOTU_10091","FOTU_10091","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","frigida","Mrakia_frigida","FOTU_10091_Mrakia_frigida"
"FOTU_10092","FOTU_10092","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10092_unidentified"
"FOTU_10093","FOTU_10093","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10093_unidentified"
"FOTU_10094","FOTU_10094","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10094_unidentified"
"FOTU_10095","FOTU_10095","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Gorgomyces","unidentified","Gorgomyces","FOTU_10095_Gorgomyces"
"FOTU_10096","FOTU_10096","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10096_unidentified"
"FOTU_10097","FOTU_10097","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10097_unidentified"
"FOTU_10098","FOTU_10098","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10098_unidentified"
"FOTU_10099","FOTU_10099","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10099_unidentified"
"FOTU_10100","FOTU_10100","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10100_unidentified"
"FOTU_10101","FOTU_10101","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10101_unidentified"
"FOTU_10102","FOTU_10102","Fungi","Ascomycota","Sordariomycetes","Pseudodactylariales","Pseudodactylariaceae","Pseudodactylaria","unidentified","Pseudodactylaria","FOTU_10102_Pseudodactylaria"
"FOTU_10103","FOTU_10103","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Neoidriella","unidentified","Neoidriella","FOTU_10103_Neoidriella"
"FOTU_10104","FOTU_10104","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","persicinum","Acremonium_persicinum","FOTU_10104_Acremonium_persicinum"
"FOTU_10105","FOTU_10105","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10105_unidentified"
"FOTU_10106","FOTU_10106","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_10106_Ascomycota"
"FOTU_10107","FOTU_10107","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Immersiella","unidentified","Immersiella","FOTU_10107_Immersiella"
"FOTU_10108","FOTU_10108","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10108_unidentified"
"FOTU_10109","FOTU_10109","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10109_unidentified"
"FOTU_10110","FOTU_10110","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10110_unidentified"
"FOTU_10111","FOTU_10111","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Echinoderma","unidentified","Echinoderma","FOTU_10111_Echinoderma"
"FOTU_10112","FOTU_10112","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10112_unidentified"
"FOTU_10113","FOTU_10113","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis","unidentified","Spizellomycetales_gen_Incertae_sedis","FOTU_10113_Spizellomycetales_gen_Incertae_sedis"
"FOTU_10114","FOTU_10114","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10114_unidentified"
"FOTU_10115","FOTU_10115","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10115_unidentified"
"FOTU_10116","FOTU_10116","Viridiplantae","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Viridiplantae","FOTU_10116_Viridiplantae"
"FOTU_10117","FOTU_10117","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10117_unidentified"
"FOTU_10118","FOTU_10118","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10118_unidentified"
"FOTU_10119","FOTU_10119","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10119_unidentified"
"FOTU_10120","FOTU_10120","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10120_unidentified"
"FOTU_10121","FOTU_10121","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10121_unidentified"
"FOTU_10122","FOTU_10122","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10122_unidentified"
"FOTU_10123","FOTU_10123","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10123_unidentified"
"FOTU_10124","FOTU_10124","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10124_unidentified"
"FOTU_10125","FOTU_10125","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_10125_Basidiomycota"
"FOTU_10126","FOTU_10126","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10126_unidentified"
"FOTU_10127","FOTU_10127","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Sordariomycetes","FOTU_10127_Sordariomycetes"
"FOTU_10128","FOTU_10128","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Thaumatomonadida","Thaumatomonadida_fam_Incertae_sedis","Thaumatomonadida_gen_Incertae_sedis","unidentified","Thaumatomonadida_gen_Incertae_sedis","FOTU_10128_Thaumatomonadida_gen_Incertae_sedis"
"FOTU_10129","FOTU_10129","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10129_unidentified"
"FOTU_10130","FOTU_10130","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_10130_Fungi"
"FOTU_10131","FOTU_10131","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Bisifusarium","biseptatum","Bisifusarium_biseptatum","FOTU_10131_Bisifusarium_biseptatum"
"FOTU_10132","FOTU_10132","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10132_unidentified"
"FOTU_10133","FOTU_10133","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_10133_Fungi"
"FOTU_10134","FOTU_10134","Fungi","Glomeromycota","Glomeromycetes","Entrophosporales","Entrophosporaceae","Entrophospora","unidentified","Entrophospora","FOTU_10134_Entrophospora"
"FOTU_10135","FOTU_10135","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","lynferdii","Wickerhamomyces_lynferdii","FOTU_10135_Wickerhamomyces_lynferdii"
"FOTU_10136","FOTU_10136","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_10136_Ascomycota"
"FOTU_10137","FOTU_10137","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10137_unidentified"
"FOTU_10138","FOTU_10138","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","acanthocystis","Phlebia_acanthocystis","FOTU_10138_Phlebia_acanthocystis"
"FOTU_10139","FOTU_10139","Viridiplantae","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Viridiplantae","FOTU_10139_Viridiplantae"
"FOTU_10140","FOTU_10140","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10140_unidentified"
"FOTU_10141","FOTU_10141","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10141_unidentified"
"FOTU_10142","FOTU_10142","Fungi","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae","Cadophora","melinii","Cadophora_melinii","FOTU_10142_Cadophora_melinii"
"FOTU_10143","FOTU_10143","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10143_unidentified"
"FOTU_10144","FOTU_10144","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10144_unidentified"
"FOTU_10145","FOTU_10145","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10145_unidentified"
"FOTU_10146","FOTU_10146","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","unidentified","Neosetophoma","FOTU_10146_Neosetophoma"
"FOTU_10147","FOTU_10147","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10147_unidentified"
"FOTU_10148","FOTU_10148","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Dendryphiella","unidentified","Dendryphiella","FOTU_10148_Dendryphiella"
"FOTU_10149","FOTU_10149","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10149_unidentified"
"FOTU_10150","FOTU_10150","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","unidentified","Aspergillus","FOTU_10150_Aspergillus"
"FOTU_10151","FOTU_10151","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_10151_Fungi"
"FOTU_10152","FOTU_10152","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Pseudosigmoidea","unidentified","Pseudosigmoidea","FOTU_10152_Pseudosigmoidea"
"FOTU_10153","FOTU_10153","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Nectriopsis","unidentified","Nectriopsis","FOTU_10153_Nectriopsis"
"FOTU_10154","FOTU_10154","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10154_unidentified"
"FOTU_10155","FOTU_10155","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_10155_unidentified"
"FOTU_10156","FOTU_10156","Viridiplantae","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Viridiplantae","FOTU_10156_Viridiplantae"
"FOTU_10157","FOTU_10157","Viridiplantae","Anthophyta","Eudicotyledonae","unidentified","unidentified","unidentified","unidentified","Eudicotyledonae","FOTU_10157_Eudicotyledonae"
"FOTU_10158","FOTU_10158","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Microthielavia","ovispora","Microthielavia_ovispora","FOTU_10158_Microthielavia_ovispora"
"FOTU_10159","FOTU_10159","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Alphamycetaceae","Betamyces","unidentified","Betamyces","FOTU_10159_Betamyces"
